hour,time,temp,date,hour,MWHp,MWH
2015-08-19,5,24,2015-08-09,10,1584.6,1651.2
2015-08-19,6,23.6,2015-08-09,11,1685.3,1725.3
2015-08-19,7,23.2,2015-08-09,12,1775.1,1759.5
2015-08-19,8,23,2015-08-09,13,1798.6,1757.3
2015-08-19,9,22.8,2015-08-09,14,1834,1734.1
2015-08-19,10,23,2015-08-09,15,1861.8,1719
2015-08-19,11,23.3,2015-08-09,16,1908.9,1720.6
2015-08-19,12,24.1,2015-08-09,17,1956.9,1772.1
2015-08-19,13,25.4,2015-08-09,18,1981.8,1833.4
2015-08-19,14,26.2,2015-08-09,19,1959.6,1846.7
2015-08-19,15,26.9,2015-08-09,20,1927.5,1829.6
2015-08-19,16,27.9,2015-08-09,21,1964.5,1860.5
2015-08-19,17,28.9,2015-08-09,22,1868.8,1772.1
2015-08-19,18,29.9,2015-08-09,23,1692.1,1605.3
2015-08-19,19,30.7,2015-08-09,24,1519.3,1438.6
2015-08-19,20,30.4,2015-08-10,1,1451.3,1313.6
2015-08-19,21,30.3,2015-08-10,2,1362.9,1245.6
2015-08-19,22,29.2,2015-08-10,3,1308.8,1205.6
2015-08-19,23,28.5,2015-08-10,4,1278.3,1195.1
2015-08-20,0,27.2,2015-08-10,5,1297.9,1226.5
2015-08-20,1,26.3,2015-08-10,6,1383,1308.8
2015-08-20,2,25.6,2015-08-10,7,1527.5,1438.3
2015-08-20,3,24.9,2015-08-10,8,1685.9,1605.9
2015-08-20,4,24.3,2015-08-10,9,1831.9,1723.6
2015-08-20,5,23.8,2015-08-10,10,1930.3,1820.9
2015-08-20,6,23.1,2015-08-10,11,2016,1899.4
2015-08-20,7,23.4,2015-08-10,12,2092.1,1970.7
2015-08-20,8,22.8,2015-08-10,13,2158.1,2028.6
2015-08-20,9,22.8,2015-08-10,14,2231.3,2100.6
2015-08-20,10,22.7,2015-08-10,15,2258,2162.4
2015-08-20,11,22.8,2015-08-10,16,2306.1,2209.2
2015-08-20,12,22.7,2015-08-10,17,2315.7,2253.4
2015-08-20,13,22.8,2015-08-10,18,2333.9,2289.9
2015-08-20,14,23,2015-08-10,19,2270,2263
2015-08-20,15,23.4,2015-08-10,20,2221.9,2200.2
2015-08-20,16,22.7,2015-08-10,21,2261.8,2196.9
2015-08-20,17,22.9,2015-08-10,22,2113.1,2062.2
2015-08-20,18,22.8,2015-08-10,23,1883.7,1836.7
2015-08-20,19,22.6,2015-08-10,24,1657.5,1630.5
2015-08-20,20,21.3,2015-08-11,1,1550.3,1486.3
2015-08-20,21,21.3,2015-08-11,2,1446.6,1399.5
2015-08-20,22,21.3,2015-08-11,3,1390.8,1348.7
2015-08-20,23,21.1,2015-08-11,4,1358.7,1326.6
2015-08-21,0,21.4,2015-08-11,5,1364.4,1353.2
2015-08-21,1,21.6,2015-08-11,6,1444.2,1445.5
2015-08-21,2,20.7,2015-08-11,7,1586.3,1594.7
2015-08-21,3,20.9,2015-08-11,8,1756.2,1763.9
2015-08-21,4,21.5,2015-08-11,9,1854.1,1889.5
2015-08-21,5,21.4,2015-08-11,10,1938.4,1976
2015-08-21,6,21.2,2015-08-11,11,2021.6,2043.6
2015-08-21,7,21.1,2015-08-11,12,2039,2080.9
2015-08-21,8,20.8,2015-08-11,13,2081.2,2095.3
2015-08-21,9,20.6,2015-08-11,14,2129.7,2098.1
2015-08-21,10,21,2015-08-11,15,2158.1,2087.1
2015-08-21,11,20.8,2015-08-11,16,2211.6,2082.8
2015-08-21,12,21.8,2015-08-11,17,2217.6,2101.4
2015-08-21,13,22,2015-08-11,18,2213.7,2130
2015-08-21,14,21.9,2015-08-11,19,2214.8,2128.5
2015-08-21,15,22.8,2015-08-11,20,2190.2,2145.3
2015-08-21,16,24.5,2015-08-11,21,2188.7,2143.8
2015-08-21,17,24.2,2015-08-11,22,2096.7,2029.6
2015-08-21,18,25.5,2015-08-11,23,1908.1,1851.3
2015-08-21,19,25.7,2015-08-11,24,1698.1,1674.6
2015-08-21,20,26.4,2015-08-12,1,1652.5,1546.3
2015-08-21,21,28.5,2015-08-12,2,1553.6,1466.9
2015-08-21,22,28.6,2015-08-12,3,1474,1420.4
2015-08-21,23,28,2015-08-12,4,1437.5,1400.4
2015-08-22,0,26.4,2015-08-12,5,1420,1421.3
2015-08-22,1,24.9,2015-08-12,6,1501.3,1514.4
2015-08-22,2,23.7,2015-08-12,7,1664.8,1641.4
2015-08-22,3,23.8,2015-08-12,8,1837.3,1810.5
2015-08-22,4,23,2015-08-12,9,1982.6,1954.8
2015-08-22,5,22.9,2015-08-12,10,2084.7,2059.6
2015-08-22,6,23,2015-08-12,11,2184.9,2168.2
2015-08-22,7,22.8,2015-08-12,12,2264.8,2274.7
2015-08-22,8,21.7,2015-08-12,13,2312.8,2345.5
2015-08-22,9,20.8,2015-08-12,14,2376,2416
2015-08-22,10,21.1,2015-08-12,15,2406.4,2456.5
2015-08-22,11,21.2,2015-08-12,16,2461,2508.3
2015-08-22,12,22,2015-08-12,17,2476.3,2558.1
2015-08-22,13,22.5,2015-08-12,18,2479.1,2591.5
2015-08-22,14,20.9,2015-08-12,19,2451.8,2557.1
2015-08-22,15,21.6,2015-08-12,20,2397,2469.5
2015-08-22,16,22.3,2015-08-12,21,2393.5,2438.4
2015-08-22,17,22,2015-08-12,22,2262.9,2274.3
2015-08-22,18,21.6,2015-08-12,23,2019.5,2028.8
2015-08-22,19,21.5,2015-08-12,24,1781.3,1789
2015-08-22,20,21.6,2015-08-13,1,1585.8,1612
2015-08-22,21,22.1,2015-08-13,2,1470.3,1495.4
2015-08-22,22,22.1,2015-08-13,3,1401.2,1422.9
2015-08-22,23,20.4,2015-08-13,4,1358.9,1388.2
2015-08-23,0,20.5,2015-08-13,5,1364,1393
2015-08-23,1,20.7,2015-08-13,6,1428.8,1466.3
2015-08-23,2,20.5,2015-08-13,7,1567.5,1594.5
2015-08-23,3,20.1,2015-08-13,8,1729.2,1769
2015-08-23,4,20.6,2015-08-13,9,1875.3,1898.1
2015-08-23,5,20.6,2015-08-13,10,1981.7,2000.5
2015-08-23,6,20.4,2015-08-13,11,2067.2,2099.1
2015-08-23,7,20.4,2015-08-13,12,2140.9,2187
2015-08-23,8,20.4,2015-08-13,13,2208.8,2252.2
2015-08-23,9,20.4,2015-08-13,14,2258.4,2326.2
2015-08-23,10,20.2,2015-08-13,15,2307.1,2368.6
2015-08-23,11,20.2,2015-08-13,16,2358.4,2411.9
2015-08-23,12,20.2,2015-08-13,17,2373.4,2460.8
2015-08-23,13,20.4,2015-08-13,18,2352.7,2482.4
2015-08-23,14,20.6,2015-08-13,19,2298.9,2447.8
2015-08-23,15,21,2015-08-13,20,2252.3,2371.5
2015-08-23,16,21.3,2015-08-13,21,2267.2,2357
2015-08-23,17,21.3,2015-08-13,22,2144.9,2217.7
2015-08-23,18,21.5,2015-08-13,23,1903.1,1984.5
2015-08-23,19,21.4,2015-08-13,24,1687.6,1748.4
2015-08-23,20,21.2,1080 lines,,,
2015-08-23,21,21,2015-08-14,1,1532.2,1571.1
2015-08-23,22,21.1,2015-08-14,2,1427.7,1452.4
2015-08-23,23,21.2,2015-08-14,3,1366,1384
2015-08-24,0,21.2,2015-08-14,4,1328.1,1345.9
2015-08-24,1,21.2,2015-08-14,5,1327.9,1354.4
2015-08-24,2,20.5,2015-08-14,6,1421.6,1420.7
2015-08-24,3,20.3,2015-08-14,7,1556.7,1539.1
2015-08-24,4,20.5,2015-08-14,8,1731.4,1717.7
2015-08-24,5,20.7,2015-08-14,9,1877.2,1861.2
2015-08-24,6,20.6,2015-08-14,10,1993,1994.1
2015-08-24,7,20.7,2015-08-14,11,2102.5,2097.4
2015-08-24,8,20.5,2015-08-14,12,2190.1,2194.7
2015-08-24,9,20.5,2015-08-14,13,2261.2,2266.7
2015-08-24,10,20.3,2015-08-14,14,2317.1,2350.5
2015-08-24,11,20.2,2015-08-14,15,2374.2,2421.5
2015-08-24,12,20.2,2015-08-14,16,2416.5,2488.4
2015-08-24,13,20.6,2015-08-14,17,2409.5,2541.8
2015-08-24,14,21.1,2015-08-14,18,2398.2,2559.1
2015-08-24,15,21.8,2015-08-14,19,2389.5,2494.2
2015-08-24,16,23.7,2015-08-14,20,2325.9,2391.8
2015-08-24,17,22,2015-08-14,21,2317.5,2359.5
2015-08-24,18,22.7,2015-08-14,22,2183.5,2224.6
2015-08-24,19,22.2,2015-08-14,23,1956.9,2010.3
2015-08-24,20,21.7,2015-08-14,24,1722.4,1799
2015-08-24,21,22,2015-08-15,1,1602.5,1623.3
2015-08-24,22,22,2015-08-15,2,1482.5,1504.5
2015-08-24,23,22.4,2015-08-15,3,1415.5,1432.4
2015-08-25,0,22.1,2015-08-15,4,1369.7,1394.7
2015-08-25,1,23.1,2015-08-15,5,1346.9,1387
2015-08-25,2,23.1,2015-08-15,6,1378.4,1412.8
2015-08-25,3,22.5,2015-08-15,7,1444.1,1464.5
2015-08-25,4,22.3,2015-08-15,8,1587.7,1608.9
2015-08-25,5,22.1,2015-08-15,9,1774.5,1782.7
2015-08-25,6,21.9,2015-08-15,10,1937.2,1942.4
2015-08-25,7,21.8,2015-08-15,11,2082.4,2102.3
2015-08-25,8,21.3,2015-08-15,12,2196.2,2247.1
2015-08-25,9,21,2015-08-15,13,2259.3,2369.9
2015-08-25,10,20.7,2015-08-15,14,2319.4,2473.8
2015-08-25,11,20.8,2015-08-15,15,2358.5,2550.4
2015-08-25,12,21.5,2015-08-15,16,2377.5,2616.4
2015-08-25,13,21.3,2015-08-15,17,2400.8,2665.4
2015-08-25,14,21.5,2015-08-15,18,2401.3,2668.2
2015-08-25,15,22.1,2015-08-15,19,2363.2,2604
2015-08-25,16,23.4,2015-08-15,20,2296.1,2516.8
2015-08-25,17,21.7,2015-08-15,21,2316.6,2468.1
2015-08-25,18,22.8,2015-08-15,22,2232.8,2339.2
2015-08-25,19,23.4,2015-08-15,23,2034,2148.2
2015-08-25,20,23.2,2015-08-15,24,1824.1,1935.5
2015-08-25,21,23.8,2015-08-16,1,1688.5,1762.6
2015-08-25,22,23.5,2015-08-16,2,1573,1646.5
2015-08-25,23,27.8,2015-08-16,3,1483.3,1567.2
2015-08-26,0,27,2015-08-16,4,1420.9,1517.7
2015-08-26,1,26.1,2015-08-16,5,1382.8,1490.5
2015-08-26,2,25.2,2015-08-16,6,1407,1490.1
2015-08-26,3,24.6,2015-08-16,7,1448.2,1509.8
2015-08-26,4,24.1,2015-08-16,8,1573,1637.7
2015-08-26,5,23.6,2015-08-16,9,1778,1810.4
2015-08-26,6,23.1,2015-08-16,10,1930.9,1985.1
2015-08-26,7,23.3,2015-08-16,11,2080.1,2154.8
2015-08-26,8,22.8,2015-08-16,12,2209,2307.1
2015-08-26,9,22.5,2015-08-16,13,2303,2429.7
2015-08-26,10,22.8,2015-08-16,14,2359.7,2523.6
2015-08-26,11,22.2,2015-08-16,15,2366.1,2608.4
2015-08-26,12,22.3,2015-08-16,16,2405.9,2690.7
2015-08-26,13,22.9,2015-08-16,17,2415.8,2752.7
2015-08-26,14,24.6,2015-08-16,18,2422,2799.7
2015-08-26,15,25.4,2015-08-16,19,2417.5,2766
2015-08-26,16,27.3,2015-08-16,20,2367.7,2698.4
2015-08-26,17,27.6,2015-08-16,21,2379.8,2676.2
2015-08-26,18,28.1,2015-08-16,22,2259,2513.7
2015-08-26,19,28.2,2015-08-16,23,2059.5,2263.2
2015-08-26,20,28.8,2015-08-16,24,1839.6,2026.1
2015-08-26,21,28.5,2015-08-17,1,1695.4,1858.5
2015-08-26,22,28,2015-08-17,2,1586.7,1752.2
2015-08-26,23,27.1,2015-08-17,3,1530,1677.4
2015-08-27,0,25.6,2015-08-17,4,1492,1638.6
2015-08-27,1,24.5,2015-08-17,5,1512.8,1645.6
2015-08-27,2,24.3,2015-08-17,6,1590.2,1723.8
2015-08-27,3,23.4,2015-08-17,7,1763.4,1855.1
2015-08-27,4,23,2015-08-17,8,1988,2047.7
2015-08-27,5,22.1,2015-08-17,9,2164.6,2260.9
2015-08-27,9,19.5,2015-08-17,10,2326.6,2461.4
2015-08-27,10,19.8,2015-08-17,11,2459.3,2642.8
2015-08-27,11,19.7,2015-08-17,12,2605,2778.7
2015-08-27,12,20.3,2015-08-17,13,2744.9,2897.9
2015-08-27,13,23.1,2015-08-17,14,2813.9,3006.8
2015-08-27,14,23.5,2015-08-17,15,2899.2,3076.1
2015-08-27,15,23.9,2015-08-17,16,2941.6,3125.1
2015-08-27,16,24.7,2015-08-17,17,2937.3,3166.5
2015-08-27,17,26,2015-08-17,18,2926.1,3181.5
2015-08-27,18,26.3,2015-08-17,19,2881.3,3124.3
2015-08-27,19,27.4,2015-08-17,20,2815.3,3038.5
2015-08-27,20,27.4,2015-08-17,21,2755.7,2989.3
2015-08-27,21,25.2,2015-08-17,22,2567.3,2767.5
2015-08-27,22,25.7,2015-08-17,23,2305.1,2458.2
2015-08-27,23,25.7,2015-08-17,24,2036.3,2181.6
2015-08-28,0,23.9,2015-08-18,1,1859.6,1975.9
2015-08-28,1,23.4,2015-08-18,2,1725.4,1843.1
2015-08-28,2,22.6,2015-08-18,3,1655.6,1753.3
2015-08-28,3,22,2015-08-18,4,1586.8,1709.8
2015-08-28,4,21.8,2015-08-18,5,1586.7,1719.2
2015-08-28,5,21.1,2015-08-18,6,1654.6,1797.3
2015-08-28,6,20.3,2015-08-18,7,1822.9,1930.4
2015-08-28,7,20,2015-08-18,8,2061.7,2131.9
2015-08-28,8,19.6,2015-08-18,9,2217.3,2313.4
2015-08-28,9,19.4,2015-08-18,10,2381.1,2486.6
2015-08-28,10,18.9,2015-08-18,11,2525.9,2666.1
2015-08-28,11,19.7,2015-08-18,12,2643.4,2825.4
2015-08-28,12,20.5,2015-08-18,13,2734.7,2966.9
2015-08-28,13,21.1,2015-08-18,14,2789.5,3077.4
2015-08-28,14,21.1,2015-08-18,15,2824.1,3126
2015-08-28,15,21.8,2015-08-18,16,2853.4,3132.4
2015-08-28,16,21.9,2015-08-18,17,2823.4,3057.9
2015-08-28,17,22,2015-08-18,18,2809.4,2995.8
2015-08-31,9,23.2,2015-08-18,19,2753.8,2917
2015-08-31,10,23,2015-08-18,20,2677.1,2864.3
2015-08-31,11,23.5,2015-08-18,21,2667.7,2807.6
2015-08-31,12,24.1,2015-08-18,22,2562.6,2621.9
2015-08-31,13,25.5,2015-08-18,23,2263,2347.8
2015-08-31,14,27.1,2015-08-18,24,1977.7,2095.9
2015-08-31,15,28.4,2015-08-19,1,1806.4,1916.1
2015-08-31,16,29.4,2015-08-19,2,1686.6,1798.1
2015-08-31,17,29.6,2015-08-19,3,1600.9,1728
2015-08-31,18,31.2,2015-08-19,4,1560.4,1694.8
2015-08-31,19,31.1,2015-08-19,5,1544.7,1709.9
2015-08-31,20,31.3,2015-08-19,6,1637.2,1789.3
2015-08-31,21,31.1,2015-08-19,7,1785.5,1932.7
2015-08-31,22,30.6,2015-08-19,8,1959.2,2124.2
2015-08-31,23,29.8,2015-08-19,9,2100.1,2297.9
2015-09-01,0,28.9,2015-08-19,10,2253.6,2440.3
2015-09-01,1,28.2,2015-08-19,11,2377.8,2579.6
2015-09-01,2,27.4,2015-08-19,12,2493.1,2707.1
2015-09-01,3,27.3,2015-08-19,13,2567.4,2803.6
2015-09-01,4,26,2015-08-19,14,2625.6,2893.1
2015-09-01,5,25,2015-08-19,15,2632.9,2954.4
2015-09-01,6,24.5,2015-08-19,16,2650.1,3006.8
2015-09-01,7,23.9,2015-08-19,17,2647,3041.1
2015-09-01,8,23.4,2015-08-19,18,2643.7,3037.1
2015-09-01,9,22.6,2015-08-19,19,2596,2970.1
2015-09-01,10,21.9,2015-08-19,20,2525.2,2873.4
2015-09-01,11,21.8,2015-08-19,21,2521,2832.9
2015-09-01,12,22.9,2015-08-19,22,2366.7,2639.3
2015-09-01,13,24.3,2015-08-19,23,2108.1,2360
2015-09-01,14,24.9,2015-08-19,24,1881,2097.2
2015-09-01,15,23.5,2015-08-20,1,1774,1908.8
2015-09-01,16,23.8,2015-08-20,2,1659,1803.6
2015-09-01,17,23.6,2015-08-20,3,1583.5,1746.2
2015-09-01,18,22.6,2015-08-20,4,1545.5,1713.1
2015-09-01,19,22,2015-08-20,5,1557.3,1728.9
2015-09-01,20,21.9,2015-08-20,6,1638.9,1809.3
2015-09-01,21,21.4,2015-08-20,7,1806.8,1944.1
2015-09-01,22,21.2,2015-08-20,8,1932,2129.6
2015-09-01,23,21.6,2015-08-20,9,2069.2,2272.7
2015-09-02,0,22.4,2015-08-20,10,2194.3,2404.2
2015-09-02,1,23.4,2015-08-20,11,2291.4,2532.6
2015-09-02,2,23,2015-08-20,12,2408,2641.7
2015-09-02,3,22.9,2015-08-20,13,2437.9,2733.1
2015-09-02,4,22.6,2015-08-20,14,2481.8,2803.4
2015-09-02,5,22.5,2015-08-20,15,2516.2,2847.5
2015-09-02,6,21.9,2015-08-20,16,2534.6,2881.4
2015-09-02,7,21.3,2015-08-20,17,2528.9,2905.2
2015-09-02,8,21,2015-08-20,18,2514.5,2901
2015-09-02,9,20.6,2015-08-20,19,2507.5,2833.6
2015-09-02,10,20.3,2015-08-20,20,2470.1,2765
2015-09-02,11,20.3,2015-08-20,21,2466,2739.3
2015-09-02,12,21.1,2015-08-20,22,2291.6,2570.9
2015-09-02,13,23.6,2015-08-20,23,2020,2331.4
2015-09-02,14,25.7,2015-08-20,24,1819.7,2094.7
2015-09-02,15,28.2,2015-08-21,1,1705.3,1916.7
2015-09-02,16,28.7,2015-08-21,2,1605.1,1801
2015-09-02,17,30.2,2015-08-21,3,1531.6,1732.7
2015-09-02,18,30.5,2015-08-21,4,1497.8,1708
2015-09-02,19,31.1,2015-08-21,5,1494.8,1745.4
2015-09-02,20,31.7,2015-08-21,6,1561.9,1844.8
2015-09-02,21,32,2015-08-21,7,1704.4,1983.9
2015-09-02,22,31.4,2015-08-21,8,1894.5,2176
2015-09-02,23,30.4,2015-08-21,9,2052.2,2325.7
2015-09-03,0,29.6,2015-08-21,10,2164.1,2443.2
2015-09-03,1,26.6,2015-08-21,11,2256.2,2514
2015-09-03,2,26,2015-08-21,12,2361.7,2581
2015-09-03,3,25.7,2015-08-21,13,2432.6,2666.4
2015-09-03,4,25.3,2015-08-21,14,2444.2,2758
2015-09-03,5,24.8,2015-08-21,15,2488.8,2811.8
2015-09-03,6,24.5,2015-08-21,16,2523.4,2853.5
2015-09-03,7,23.9,2015-08-21,17,2521.5,2911.9
2015-09-03,8,23.7,2015-08-21,18,2500.5,2903.2
2015-09-03,9,23.5,2015-08-21,19,2433.4,2824.3
2015-09-03,10,23.4,2015-08-21,20,2380.8,2754.9
2015-09-03,11,23.8,2015-08-21,21,2366.2,2717.2
2015-09-03,12,24.1,2015-08-21,22,2219.9,2550.8
2015-09-03,13,25.5,2015-08-21,23,2007,2324.6
2015-09-03,14,25.4,2015-08-21,24,1807.6,2085.1
2015-09-03,15,26.5,2015-08-22,1,1675.8,1908.9
2015-09-03,18,25.4,2015-08-22,2,1557.4,1772.3
2015-09-03,19,24.7,2015-08-22,3,1482.5,1693.7
2015-09-03,20,25.6,2015-08-22,4,1459.6,1647.9
2015-09-03,21,24.8,2015-08-22,5,1419.4,1616.5
2015-09-03,22,24.6,2015-08-22,6,1434.5,1619.5
2015-09-03,23,24.5,2015-08-22,7,1464.9,1663.7
2015-09-04,0,24.2,2015-08-22,8,1575.8,1788
2015-09-04,1,23.7,2015-08-22,9,1735.2,1926.3
2015-09-04,2,23.7,2015-08-22,10,1906.8,2056
2015-09-04,3,23.1,2015-08-22,11,2000.9,2150.7
2015-09-04,4,22.4,2015-08-22,12,2085.9,2199.1
2015-09-04,5,23.2,2015-08-22,13,2104,2190.6
2015-09-04,6,23.3,2015-08-22,14,2133.4,2183.5
2015-09-04,7,23.3,2015-08-22,15,2160.2,2163.6
2015-09-04,8,22.9,2015-08-22,16,2167.3,2156
2015-09-04,9,20.8,2015-08-22,17,2199.7,2153.4
2015-09-04,10,19.8,2015-08-22,18,2225.9,2169.3
2015-09-04,11,19.4,2015-08-22,19,2179.2,2160.1
2015-09-04,12,19.5,2015-08-22,20,2140.5,2155
2015-09-04,13,19.9,2015-08-22,21,2119.6,2146.3
2015-09-04,14,19.8,2015-08-22,22,2055.7,2055
2015-09-04,15,19.9,2015-08-22,23,1901.6,1907.3
2015-09-04,16,19.4,2015-08-22,24,1768.8,1732.3
2015-09-04,17,19.3,2015-08-23,1,1600.1,1601
2015-09-04,18,19.1,2015-08-23,2,1503.5,1518.2
2015-09-04,19,19.4,2015-08-23,3,1438.7,1461.3
2015-09-04,20,19.2,2015-08-23,4,1398.6,1438.7
2015-09-04,21,18.9,2015-08-23,5,1378,1428.5
2015-09-04,22,18.5,2015-08-23,6,1386.3,1447.1
2015-09-04,23,18.5,2015-08-23,7,1393.4,1482.9
2015-09-05,0,18.3,2015-08-23,8,1473.2,1570.8
2015-09-05,1,18.4,2015-08-23,9,1624.8,1705.7
2015-09-05,2,18.4,2015-08-23,10,1784.2,1842.4
2015-09-05,3,18.2,2015-08-23,11,1892.6,1939.2
2015-09-05,4,18,2015-08-23,12,2005.2,2012.4
2015-09-05,5,17.8,2015-08-23,13,2078.4,2077.7
2015-09-05,6,17.4,2015-08-23,14,2064.4,2112.7
2015-09-05,8,16.5,2015-08-23,15,2147.8,2129.9
2015-09-05,9,16.1,2015-08-23,16,2189.5,2147.3
2015-09-05,10,15.9,2015-08-23,17,2224.3,2187.1
2015-09-05,11,16,2015-08-23,18,2260.3,2242.7
2015-09-05,12,18.4,2015-08-23,19,2259.9,2248.3
2015-09-05,13,20.7,2015-08-23,20,2232.3,2254.9
2015-09-05,14,20.3,2015-08-23,21,2220.1,2261.2
2015-09-05,15,21,2015-08-23,22,2063.4,2137.2
2015-09-05,16,20.8,2015-08-23,23,1893.2,1955.7
2015-09-05,17,20.9,2015-08-23,24,1716.3,1768.8
2015-09-05,18,20.2,2015-08-24,1,1604.5,1641.1
2015-09-05,19,20.5,2015-08-24,2,1515.2,1554.3
2015-09-05,20,20.3,2015-08-24,3,1447.3,1509.1
2015-09-05,21,20.2,2015-08-24,4,1420.7,1492.9
2015-09-05,22,20.3,2015-08-24,5,1449.5,1527.7
2015-09-05,23,20.7,2015-08-24,6,1534.2,1625.6
2015-09-06,0,21.1,2015-08-24,7,1682.5,1777.1
2015-09-06,1,20.1,2015-08-24,8,1836.4,1934.2
2015-09-06,2,19.6,2015-08-24,9,1962.4,2054.9
2015-09-06,3,19.6,2015-08-24,10,2077.1,2162.4
2015-09-06,4,19.4,2015-08-24,11,2173,2256.9
2015-09-06,5,19.3,2015-08-24,12,2270.9,2319.9
2015-09-06,6,19.3,2015-08-24,13,2355.7,2361.8
2015-09-06,7,19,2015-08-24,14,2386.5,2428.6
2015-09-06,8,18.7,2015-08-24,15,2427.3,2465.9
2015-09-06,9,18.2,2015-08-24,16,2472.7,2507.5
2015-09-06,10,18.2,2015-08-24,17,2487.1,2540.3
2015-09-06,11,18.6,2015-08-24,18,2482.9,2580.7
2015-09-06,12,19.1,2015-08-24,19,2444.1,2559.8
2015-09-06,13,21.5,2015-08-24,20,2412.3,2527.6
2015-09-06,14,24.1,2015-08-24,21,2385.6,2500.1
2015-09-06,15,23.2,2015-08-24,22,2250.4,2319.2
2015-09-06,16,24.1,2015-08-24,23,2028.8,2087.9
2015-09-06,17,23,2015-08-24,24,1832.4,1854.1
2015-09-06,18,24.4,2015-08-25,1,1614.6,1700.5
2015-09-06,19,25.5,2015-08-25,2,1536.7,1601.2
2015-09-06,20,24.2,2015-08-25,3,1466.8,1547.6
2015-09-06,21,25.2,2015-08-25,4,1415.6,1524.1
2015-09-06,22,25.7,2015-08-25,5,1453.7,1551.2
2015-09-06,23,26.2,2015-08-25,6,1508.6,1645.9
2015-09-07,0,24.6,2015-08-25,7,1655.4,1775.2
2015-09-07,1,23,2015-08-25,8,1802.5,1946.9
2015-09-07,2,22.5,2015-08-25,9,1936.2,2082.7
2015-09-07,3,22,2015-08-25,10,2045.5,2212
2015-09-07,4,22.3,2015-08-25,11,2153.3,2343.9
2015-09-07,5,21.2,2015-08-25,12,2237.6,2466.7
2015-09-07,6,21.5,2015-08-25,13,2297.8,2590.3
2015-09-07,7,21.7,2015-08-25,14,2346.7,2705.2
2015-09-07,8,20.5,2015-08-25,15,2435.1,2787.4
2015-09-07,9,20.3,2015-08-25,16,2458.2,2838.1
2015-09-07,10,20.8,2015-08-25,17,2439.6,2881.3
2015-09-07,11,20.7,2015-08-25,18,2472.8,2888.1
2015-09-07,12,21,2015-08-25,19,2405.6,2802.5
2015-09-07,13,22.8,2015-08-25,20,2394.7,2747.4
2015-09-07,14,25,2015-08-25,21,2373.8,2706.3
2015-09-07,15,27.9,2015-08-25,22,2246.4,2517.9
2015-09-07,16,29.5,2015-08-25,23,2020.4,2261.2
2015-09-07,17,30.4,2015-08-25,24,1809,2026.9
2015-09-07,18,31.5,2015-08-26,1,1701.9,1839.2
2015-09-07,19,32.7,2015-08-26,2,1594.4,1719.7
2015-09-07,20,33.3,2015-08-26,3,1494.4,1637.1
2015-09-07,21,33.5,2015-08-26,4,1492.4,1591.2
2015-09-07,22,32.8,2015-08-26,5,1500.2,1599.4
2015-09-07,23,31.7,2015-08-26,6,1547,1689.1
2015-09-08,0,29,2015-08-26,7,1724.1,1849
2015-09-08,1,28.3,2015-08-26,8,1900.8,2005.4
2015-09-08,2,27.2,2015-08-26,9,1983.9,2142.1
2015-09-08,3,26.3,2015-08-26,10,2127.6,2250.4
2015-09-08,4,25.8,2015-08-26,11,2270.4,2360.8
2015-09-08,5,25.4,2015-08-26,12,2316.7,2465.2
2015-09-08,6,24.8,2015-08-26,13,2379.4,2549.3
2015-09-08,7,24.6,2015-08-26,14,2448.5,2619.7
2015-09-08,8,24.3,2015-08-26,15,2462.6,2666.4
2015-09-08,9,24.1,2015-08-26,16,2495.5,2701.7
2015-09-08,10,24.3,2015-08-26,17,2504.8,2716.7
2015-09-08,11,24.1,2015-08-26,18,2508,2692.8
2015-09-08,12,25.5,2015-08-26,19,2449,2602.8
2015-09-08,13,27.6,2015-08-26,20,2417.6,2522.3
2015-09-08,14,29.1,2015-08-26,21,2369.6,2462.4
2015-09-08,15,31.4,2015-08-26,22,2199.1,2262.8
2015-09-08,16,32.3,2015-08-26,23,1956.2,2006.5
2015-09-08,17,33.5,2015-08-26,24,1770.9,1764.1
2015-09-08,18,34.5,2015-08-27,1,1552.6,1588.5
2015-09-08,19,33.7,2015-08-27,2,1473.9,1476.4
2015-09-08,20,29.1,2015-08-27,3,1378,1406.5
2015-09-08,21,26.4,2015-08-27,4,1343.7,1370.6
2015-09-08,22,27,2015-08-27,5,1359,1380.6
2015-09-08,23,26.7,2015-08-27,6,1462.9,1456.7
2015-09-09,0,24.9,2015-08-27,7,1594.4,1575.8
2015-09-09,1,24.8,2015-08-27,8,1752.9,1728.7
2015-09-09,2,24.4,2015-08-27,9,1870.2,1842.6
2015-09-09,3,25.8,2015-08-27,10,1967.1,1929.4
2015-09-09,4,27,2015-08-27,11,2081.2,1998.2
2015-09-09,5,26.4,2015-08-27,12,2139.4,2067.9
2015-09-09,6,25.8,2015-08-27,13,2232.1,2133.8
2015-09-09,7,25.4,2015-08-27,14,2250.1,2217.7
2015-09-09,8,24.9,2015-08-27,15,2292.4,2276.9
2015-09-09,9,24.2,2015-08-27,16,2330.3,2310.2
2015-09-09,10,23.8,2015-08-27,17,2343.8,2334.9
2015-09-09,11,23.7,2015-08-27,18,2349.9,2344.8
2015-09-09,12,24.3,2015-08-27,19,2299.5,2303.4
2015-09-09,13,26.1,2015-08-27,20,2289,2261.5
2015-09-09,14,27.8,2015-08-27,21,2289.6,2246.2
