Price hub,Trade date,Delivery start date,"Delivery 
end date",High price $/MMBtu,Low price $/MMBtu,Wtd avg price $/MMBtu,Change,Daily volume MMBtu,Number of trades,Number of counterparties,
PG&E - Citygate,12/1/14,12/02/14,12/02/14,4.31,4.24,4.27,-0.39,"1,033,200",104,26,
PG&E - Citygate,12/2/14,12/03/14,12/03/14,4.20,4.16,4.17,-0.10,"781,200",90,28,
PG&E - Citygate,12/3/14,12/04/14,12/04/14,4.09,4.05,4.06,-0.11,"686,400",64,24,
PG&E - Citygate,12/4/14,12/05/14,12/05/14,4.00,3.92,3.99,-0.08,"879,300",91,27,
PG&E - Citygate,12/5/14,12/06/14,12/08/14,4.00,3.86,3.89,-0.10,"988,200",115,38,
PG&E - Citygate,12/8/14,12/09/14,12/09/14,3.97,3.94,3.95,0.06,"895,200",105,25,
PG&E - Citygate,12/9/14,12/10/14,12/10/14,3.94,3.90,3.92,-0.04,"917,300",93,25,
PG&E - Citygate,12/10/14,12/11/14,12/11/14,3.91,3.88,3.89,-0.03,"746,200",86,24,
PG&E - Citygate,12/11/14,12/12/14,12/12/14,3.99,3.96,3.98,0.09,"796,200",90,25,
PG&E - Citygate,12/12/14,12/13/14,12/15/14,4.02,3.97,4.00,0.02,"1,115,900",109,27,
PG&E - Citygate,12/15/14,12/16/14,12/16/14,4.10,4.05,4.07,0.08,"641,500",68,25,
PG&E - Citygate,12/16/14,12/17/14,12/17/14,3.95,3.91,3.93,-0.15,"491,300",55,23,
PG&E - Citygate,12/17/14,12/18/14,12/18/14,3.96,3.91,3.94,0.01,"308,100",41,22,
PG&E - Citygate,12/18/14,12/19/14,12/19/14,4.03,3.97,4.00,0.06,"740,100",67,23,
PG&E - Citygate,12/19/14,12/20/14,12/22/14,3.76,3.65,3.74,-0.25,"920,200",108,31,
PG&E - Citygate,12/22/14,12/23/14,12/23/14,3.46,3.35,3.42,-0.32,"881,200",103,24,
PG&E - Citygate,12/23/14,12/24/14,12/24/14,3.39,3.32,3.34,-0.08,"990,700",115,30,
PG&E - Citygate,12/24/14,12/25/14,12/29/14,3.49,3.30,3.36,0.02,"925,600",124,30,
PG&E - Citygate,12/29/14,12/30/14,12/30/14,3.54,3.42,3.51,0.15,"1,168,000",110,31,
PG&E - Citygate,12/30/14,12/31/14,12/31/14,3.57,3.48,3.53,0.01,"926,300",102,28,
PG&E - Citygate,12/31/14,01/01/15,01/02/15,3.40,3.37,3.38,-0.15,"529,100",68,26,
Socal-Citygate,3/17/14,3/18/14,3/18/14, 	4.85 , 	4.80 , 	4.83 ,0.37,"171,700",34,17,
Socal-Citygate,3/18/14,3/19/14,3/19/14, 	4.82 , 	4.69 , 	4.75 ,-0.07,"155,000",23,15,
Socal-Citygate,3/19/14,3/20/14,3/20/14, 	4.85 , 	4.78 , 	4.81 ,0.06,"229,600",40,19,
Socal-Citygate,3/20/14,3/21/14,3/21/14, 	4.90 , 	4.73 , 	4.83 ,0.01,"197,600",22,17,
Socal-Citygate,3/21/14,3/22/14,3/24/14, 	4.95 , 	4.75 , 	4.85 ,0.02,"146,400",25,15,
Socal-Citygate,3/24/14,3/25/14,3/25/14, 	4.92 , 	4.86 , 	4.90 ,0.06,"203,300",29,16,
Socal-Citygate,3/25/14,3/26/14,3/26/14, 	5.00 , 	4.93 , 	4.97 ,0.06,"132,600",27,12,
Socal-Citygate,3/26/14,3/27/14,3/27/14, 	4.92 , 	4.85 , 	4.89 ,-0.08,"432,500",52,16,
Socal-Citygate,3/27/14,3/28/14,3/28/14, 	4.81 , 	4.75 , 	4.79 ,-0.10,"534,800",60,19,
Socal-Citygate,3/28/14,3/29/14,3/31/14, 	4.89 , 	4.74 , 	4.80 ,0.02,"279,900",44,19,
Socal-Citygate,3/31/14,4/1/14,4/1/14, 	4.81 , 	4.71 , 	4.76 ,-0.04,"186,900",27,19,
Socal-Citygate,4/1/14,4/2/14,4/2/14, 	4.73 , 	4.69 , 	4.70 ,-0.06,"213,600",34,18,
Socal-Citygate,4/2/14,4/3/14,4/3/14, 	4.75 , 	4.70 , 	4.71 ,0.01,"280,900",40,16,
Socal-Citygate,4/3/14,4/4/14,4/4/14, 	4.81 , 	4.75 , 	4.79 ,0.08,"341,500",49,18,
Socal-Citygate,4/4/14,4/5/14,4/7/14, 	4.90 , 	4.72 , 	4.74 ,-0.04,"394,600",48,21,
Socal-Citygate,4/7/14,4/8/14,4/8/14, 	4.87 , 	4.84 , 	4.85 ,0.11,"388,300",52,20,
Socal-Citygate,4/8/14,4/9/14,4/9/14, 	4.94 , 	4.86 , 	4.89 ,0.03,"440,900",54,21,
Socal-Citygate,4/9/14,4/10/14,4/10/14, 	4.94 , 	4.87 , 	4.91 ,0.03,"505,700",58,21,
Socal-Citygate,4/10/14,4/11/14,4/11/14, 	4.95 , 	4.87 , 	4.90 ,-0.01,"496,800",64,19,
Socal-Citygate,4/11/14,4/12/14,4/14/14, 	4.92 , 	4.85 , 	4.89 ,-0.01,"498,800",59,22,
Socal-Citygate,4/14/14,4/15/14,4/15/14, 	4.90 , 	4.86 , 	4.87 ,-0.02,"469,400",54,17,
Socal-Citygate,4/15/14,4/16/14,4/16/14, 	4.93 , 	4.91 , 	4.92 ,0.05,"505,700",60,21,
Socal-Citygate,4/16/14,4/17/14,4/17/14, 	4.89 , 	4.87 , 	4.89 ,-0.03,"291,700",47,20,
Socal-Citygate,4/17/14,4/18/14,4/21/14, 	4.77 , 	4.68 , 	4.71 ,-0.18,"409,800",60,23,
Socal-Citygate,4/21/14,4/22/14,4/22/14, 	5.01 , 	4.98 , 	4.99 ,0.28,"872,500",79,23,
Socal-Citygate,4/22/14,4/23/14,4/23/14, 	4.98 , 	4.95 , 	4.96 ,-0.03,"662,800",62,24,
Socal-Citygate,4/23/14,4/24/14,4/24/14, 	5.03 , 	5.00 , 	5.01 ,0.05,"372,400",41,22,
Socal-Citygate,4/24/14,4/25/14,4/25/14, 	5.11 , 	5.00 , 	5.07 ,0.06,"339,900",40,20,
Socal-Citygate,4/25/14,4/26/14,4/28/14, 	4.87 , 	4.82 , 	4.85 ,-0.22,"338,400",53,21,
Socal-Citygate,4/28/14,4/29/14,4/29/14, 	5.01 , 	4.99 , 	5.00 ,0.15,"352,600",46,20,
Socal-Citygate,4/29/14,4/30/14,4/30/14, 	5.06 , 	5.03 , 	5.05 ,0.05,"551,600",59,20,
Socal-Citygate,4/30/14,5/1/14,5/1/14, 	5.10 , 	5.06 , 	5.08 ,0.03,"262,600",36,16,
Socal-Citygate,5/1/14,5/2/14,5/2/14, 	5.14 , 	5.10 , 	5.12 ,0.04,"436,900",47,18,
Socal-Citygate,5/2/14,5/3/14,5/5/14, 	4.91 , 	4.84 , 	4.88 ,-0.24,"212,700",28,14,
Socal-Citygate,5/5/14,5/6/14,5/6/14, 	5.06 , 	5.00 , 	5.02 ,0.14,"246,500",34,19,
Socal-Citygate,5/6/14,5/7/14,5/7/14, 	5.07 , 	5.04 , 	5.05 ,0.03,"317,000",36,17,
Socal-Citygate,5/7/14,5/8/14,5/8/14, 	5.08 , 	5.03 , 	5.05 ,0.01,"365,300",46,18,
Socal-Citygate,5/8/14,5/9/14,5/9/14, 	5.02 , 	4.95 , 	5.00 ,-0.06,"285,000",49,19,
Socal-Citygate,5/9/14,5/10/14,5/12/14, 	4.92 , 	4.81 , 	4.83 ,-0.17,"225,400",30,18,
Socal-Citygate,5/12/14,5/13/14,5/13/14, 	5.00 , 	4.94 , 	4.97 ,0.14,"560,400",67,28,
Socal-Citygate,5/12/14,5/13/14,5/13/14, 	5.00 , 	4.94 , 	4.97 ,0.14,"560,400",67,28,
Socal-Citygate,5/13/14,5/14/14,5/14/14, 	4.87 , 	4.86 , 	4.86 ,-0.11,"793,200",80,24,
Socal-Citygate,5/14/14,5/15/14,5/15/14, 	4.88 , 	4.84 , 	4.87 ,0.00,"1,044,500",104,25,
Socal-Citygate,5/15/14,5/16/14,5/16/14, 	5.03 , 	4.83 , 	4.85 ,-0.02,"704,700",84,25,
Socal-Citygate,5/16/14,5/17/14,5/19/14, 	4.76 , 	4.72 , 	4.75 ,-0.10,"194,400",28,20,
Socal-Citygate,5/19/14,5/20/14,5/20/14, 	4.85 , 	4.83 , 	4.83 ,0.09,"245,800",40,16,
Socal-Citygate,5/20/14,5/21/14,5/21/14, 	4.89 , 	4.82 , 	4.84 ,0.01,"173,400",27,17,
Socal-Citygate,5/21/14,5/22/14,5/22/14, 	4.88 , 	4.85 , 	4.86 ,0.02,"203,700",20,11,
Socal-Citygate,5/22/14,5/23/14,5/23/14, 	4.85 , 	4.77 , 	4.79 ,-0.07,"243,100",31,15,
Socal-Citygate,5/23/14,5/24/14,5/27/14, 	4.70 , 	4.60 , 	4.63 ,-0.16,"258,600",37,15,
Socal-Citygate,5/27/14,5/28/14,5/28/14, 	4.88 , 	4.76 , 	4.83 ,0.20,"251,100",39,20,
Socal-Citygate,5/28/14,5/29/14,5/29/14, 	4.97 , 	4.93 , 	4.94 ,0.11,"243,700",37,18,
Socal-Citygate,5/29/14,5/30/14,5/31/14, 	5.00 , 	4.95 , 	4.97 ,0.03,"188,300",29,14,
Socal-Citygate,5/30/14,6/1/14,6/2/14, 	4.82 , 	4.78 , 	4.80 ,-0.17,"146,900",32,14,
Socal-Citygate,6/2/14,6/3/14,6/3/14, 	5.02 , 	4.95 , 	5.00 ,0.20,"459,800",52,18,
Socal-Citygate,6/3/14,6/4/14,6/4/14, 	5.15 , 	5.10 , 	5.13 ,0.13,"531,400",64,20,
Socal-Citygate,6/4/14,6/5/14,6/5/14, 	5.08 , 	5.05 , 	5.07 ,-0.05,"600,600",76,23,
Socal-Citygate,6/5/14,6/6/14,6/6/14, 	5.13 , 	5.09 , 	5.12 ,0.04,"351,700",41,16,
Socal-Citygate,6/6/14,6/5/14,6/5/14, 	5.08 , 	5.05 , 	5.07 ,-0.05,"600,600",76,23,
Socal-Citygate,6/9/14,6/10/14,6/10/14, 	5.12 , 	5.09 , 	5.10 ,0.07,"394,100",47,18,
Socal-Citygate,6/10/14,6/11/14,6/11/14, 	5.03 , 	5.00 , 	5.01 ,-0.09,"528,400",75,24,
Socal-Citygate,6/11/14,06/12/14,06/12/14,4.97,4.94,4.96,-0.06,"278,800",40,17,
Socal-Citygate,6/12/14,06/13/14,06/13/14,4.95,4.88,4.94,-0.02,"137,800",22,17,
Socal-Citygate,6/13/14,06/14/14,06/16/14,5.00,4.86,4.94,0.00,"329,900",53,20,
Socal-Citygate,6/16/14,06/17/14,06/17/14,5.06,5.03,5.05,0.11,"398,700",53,18,
Socal-Citygate,6/17/14,06/18/14,06/18/14,4.97,4.92,4.95,-0.10,"449,400",64,20,
Socal-Citygate,6/18/14,06/19/14,06/19/14,5.03,4.95,4.99,0.04,"345,300",44,19,
Socal-Citygate,6/19/14,06/20/14,06/20/14,5.00,4.96,4.99,-0.01,"238,000",17,11,
Socal-Citygate,6/20/14,06/21/14,06/23/14,4.85,4.80,4.84,-0.15,"237,300",49,19,
Socal-Citygate,6/23/14,06/24/14,06/24/14,4.91,4.88,4.89,0.05,"463,700",52,21,
Socal-Citygate,6/24/14,06/25/14,06/25/14,4.96,4.93,4.95,0.06,"314,100",43,20,
Socal-Citygate,6/25/14,06/26/14,06/26/14,4.99,4.95,4.97,0.02,"267,200",36,18,
Socal-Citygate,6/26/14,06/27/14,06/27/14,4.96,4.93,4.95,-0.02,"320,500",40,18,
Socal-Citygate,6/27/14,06/28/14,06/30/14,4.70,4.64,4.67,-0.29,"217,600",34,16,
Socal-Citygate,6/30/14,07/01/14,07/01/14,4.96,4.90,4.94,0.27,"414,700",50,17,
Socal-Citygate,7/1/14,07/02/14,07/02/14,4.98,4.94,4.96,0.02,"377,100",45,19,
Socal-Citygate,7/2/14,07/03/14,07/03/14,4.94,4.90,4.93,-0.03,"293,100",35,21,
Socal-Citygate,7/3/14,07/04/14,07/07/14,4.66,4.61,4.65,-0.29,"211,900",34,17,
Socal-Citygate,7/7/14,07/08/14,07/08/14,4.82,4.78,4.80,0.16,"445,300",51,17,
Socal-Citygate,7/8/14,07/09/14,07/09/14,4.78,4.75,4.76,-0.04,"496,100",53,17,
Socal-Citygate,7/9/14,07/10/14,07/10/14,4.78,4.75,4.77,0.01,"467,700",56,20,
Socal-Citygate,7/10/14,07/11/14,07/11/14,4.75,4.72,4.74,-0.03,"315,300",50,18,
Socal-Citygate,7/11/14,07/12/14,07/14/14,4.65,4.55,4.58,-0.15,"142,000",29,16,
Socal-Citygate,7/14/14,07/15/14,07/15/14,4.80,4.71,4.77,0.18,"501,700",61,22,
Socal-Citygate,7/15/14,07/16/14,07/16/14,4.78,4.74,4.76,-0.01,"535,600",73,23,
Socal-Citygate,7/16/14,07/17/14,07/17/14,4.73,4.71,4.72,-0.04,"350,500",45,22,
Socal-Citygate,7/17/14,07/18/14,07/18/14,4.55,4.40,4.47,-0.25,"324,100",42,18,
Socal-Citygate,7/18/14,07/19/14,07/21/14,4.36,4.29,4.34,-0.14,"280,400",48,22,
Socal-Citygate,7/21/14,07/22/14,07/22/14,4.52,4.45,4.48,0.15,"529,400",66,20,
Socal-Citygate,7/22/14,07/23/14,07/23/14,4.54,4.48,4.52,0.04,"401,000",50,18,
Socal-Citygate,7/23/14,07/24/14,07/24/14,4.55,4.49,4.53,0.00,"534,400",52,21,
Socal-Citygate,7/24/14,07/25/14,07/25/14,4.50,4.46,4.47,-0.05,"607,400",58,23,
Socal-Citygate,7/25/14,07/26/14,07/28/14,4.45,4.40,4.43,-0.04,"285,900",35,17,
Socal-Citygate,7/28/14,07/29/14,07/29/14,4.52,4.47,4.50,0.07,"422,500",43,21,
Socal-Citygate,7/29/14,07/30/14,07/30/14,4.49,4.42,4.47,-0.03,"796,800",66,20,
Socal-Citygate,7/30/14,07/31/14,07/31/14,4.48,4.46,4.46,-0.01,"693,400",49,21,
Socal-Citygate,7/31/14,08/01/14,08/01/14,4.53,4.47,4.48,0.02,"400,900",48,20,
Socal-Citygate,8/1/14,08/02/14,08/04/14,4.51,4.45,4.46,-0.01,"438,100",47,22,
Socal-Citygate,8/4/14,08/05/14,08/05/14,4.46,4.45,4.45,-0.01,"583,000",61,21,
Socal-Citygate,8/5/14,08/06/14,08/06/14,4.46,4.44,4.45,-0.01,"445,600",56,21,
Socal-Citygate,8/6/14,08/07/14,08/07/14,4.47,4.44,4.45,0.00,"401,000",48,20,
Socal-Citygate,8/7/14,08/08/14,08/08/14,4.47,4.45,4.46,0.00,"354,300",41,20,
Socal-Citygate,8/8/14,08/09/14,08/11/14,4.36,4.26,4.34,-0.12,"260,800",42,19,
Socal-Citygate,8/11/14,08/12/14,08/12/14,4.49,4.46,4.48,0.14,"241,500",38,19,
Socal-Citygate,8/12/14,08/13/14,08/13/14,4.50,4.47,4.49,0.01,"400,200",45,18,
Socal-Citygate,8/13/14,08/14/14,08/14/14,4.44,4.38,4.43,-0.06,"563,400",74,19,
Socal-Citygate,8/14/14,08/15/14,08/15/14,4.39,4.37,4.38,-0.05,"400,500",46,18,
Socal-Citygate,8/15/14,08/16/14,08/18/14,4.29,4.25,4.27,-0.11,"234,600",27,18,
Socal-Citygate,8/18/14,08/19/14,08/19/14,4.37,4.33,4.34,0.08,"349,300",49,20,
Socal-Citygate,8/19/14,08/20/14,08/20/14,4.38,4.36,4.38,0.03,"224,600",32,15,
Socal-Citygate,8/20/14,8/21/14,8/21/14, 	4.38 , 	4.37 , 	4.37 ,-0.01,"271,700",34,15,
Socal-Citygate,8/21/14,8/22/14,8/22/14, 	4.47 , 	4.40 , 	4.45 ,0.08,"187,300",29,19,
Socal-Citygate,8/22/14,8/23/14,8/25/14, 	4.32 , 	4.25 , 	4.29 ,-0.17,"335,300",40,19,
Socal-Citygate,8/25/14,8/26/14,8/26/14, 	4.45 , 	4.43 , 	4.44 ,0.16,"313,500",39,18,
Socal-Citygate,8/26/14,8/26/14,8/27/14, 	4.44 , 	4.42 , 	4.44 ,-0.01,"515,100",44,19,
Socal-Citygate,8/27/14,8/28/14,8/28/14, 	4.47 , 	4.44 , 	4.46 ,0.03,"352,700",38,17,
Socal-Citygate,8/28/14,8/29/14,8/31/14, 	4.44 , 	4.35 , 	4.38 ,-0.08,"492,900",61,24,
Socal-Citygate,8/29/14,9/1/14,9/2/14, 	4.40 , 	4.33 , 	4.35 ,-0.03,"238,700",40,19,
Socal-Citygate,9/2/14,9/3/14,9/3/14, 	4.38 , 	4.35 , 	4.36 ,0.01,"289,900",44,15,
Socal-Citygate,9/3/14,09/04/14,09/04/14,4.35,4.33,4.33,-0.03,"276,400",37,17,
Socal-Citygate,9/4/14,09/05/14,09/05/14,4.35,4.33,4.35,0.01,"355,600",41,17,
Socal-Citygate,9/5/14,09/06/14,09/08/14,4.23,4.19,4.22,-0.13,"203,300",30,17,
Socal-Citygate,9/8/14,09/09/14,09/09/14,4.37,4.36,4.36,0.14,"454,600",61,22,
Socal-Citygate,9/9/14,09/10/14,09/10/14,4.52,4.47,4.50,0.13,"510,800",57,17,
Socal-Citygate,9/10/14,09/11/14,09/11/14,4.46,4.43,4.45,-0.05,"316,100",40,19,
Socal-Citygate,9/11/14,09/12/14,09/12/14,4.44,4.40,4.43,-0.03,"516,000",59,21,
Socal-Citygate,9/12/14,09/13/14,09/15/14,4.40,4.35,4.38,-0.05,"429,200",64,18,
Socal-Citygate,9/15/14,09/16/14,09/16/14,4.50,4.47,4.48,0.11,"379,600",46,17,
Socal-Citygate,9/16/14,09/17/14,09/17/14,4.43,4.39,4.42,-0.06,"443,600",46,18,
Socal-Citygate,9/17/14,09/18/14,09/18/14,4.56,4.53,4.55,0.13,"615,700",70,23,
Socal-Citygate,9/18/14,09/19/14,09/19/14,4.46,4.43,4.46,-0.09,"387,600",52,20,
Socal-Citygate,9/19/14,09/20/14,09/22/14,4.25,4.17,4.19,-0.26,"287,500",40,18,
Socal-Citygate,9/22/14,09/23/14,09/23/14,4.40,4.38,4.39,0.20,"238,500",36,20,
Socal-Citygate,9/23/14,09/24/14,09/24/14,4.42,4.39,4.39,0.00,"211,500",31,17,
Socal-Citygate,9/24/14,09/25/14,09/25/14,4.34,4.29,4.32,-0.07,"264,000",34,17,
Socal-Citygate,9/25/14,09/26/14,09/26/14,4.33,4.30,4.32,-0.01,"241,600",37,18,
Socal-Citygate,9/26/14,09/27/14,09/29/14,4.20,4.15,4.18,-0.13,"254,700",31,13,
Socal-Citygate,9/29/14,09/30/14,09/30/14,4.41,4.38,4.40,0.21,"246,900",43,16,
Socal-Citygate,9/30/14,10/01/14,10/01/14,4.50,4.38,4.45,0.05,"482,100",61,23,
Socal-Citygate,10/1/14,10/02/14,10/02/14,4.44,4.41,4.42,-0.03,"742,000",74,25,
Socal-Citygate,10/2/14,10/03/14,10/03/14,4.37,4.34,4.36,-0.05,"746,700",86,24,
Socal-Citygate,10/3/14,10/04/14,10/06/14,4.30,4.25,4.26,-0.10,"396,100",46,22,
Socal-Citygate,10/6/14,10/07/14,10/07/14,4.23,4.22,4.22,-0.04,"368,400",40,15,
Socal-Citygate,10/7/14,10/08/14,10/08/14,4.28,4.23,4.24,0.01,"223,500",30,15,
Socal-Citygate,10/8/14,10/09/14,10/09/14,4.26,4.24,4.25,0.01,"302,700",44,14,
Socal-Citygate,10/9/14,10/10/14,10/10/14,4.22,4.18,4.19,-0.05,"661,300",85,24,
Socal-Citygate,10/10/14,10/11/14,10/13/14,4.15,4.00,4.03,-0.16,"262,300",39,17,
Socal-Citygate,10/13/14,10/14/14,10/14/14,4.22,4.19,4.19,0.16,"605,100",68,22,
Socal-Citygate,10/14/14,10/15/14,10/15/14,4.20,4.17,4.19,-0.00,"305,900",47,23,
Socal-Citygate,10/15/14,10/16/14,10/16/14,4.14,4.09,4.11,-0.08,"262,400",29,18,
Socal-Citygate,10/16/14,10/17/14,10/17/14,4.07,4.05,4.06,-0.06,"255,900",37,17,
Socal-Citygate,10/17/14,10/18/14,10/20/14,3.90,3.73,3.82,-0.24,"215,100",27,18,
Socal-Citygate,10/20/14,10/21/14,10/21/14,3.99,3.89,3.94,0.12,"490,500",57,25,
Socal-Citygate,10/21/14,10/22/14,10/22/14,3.86,3.78,3.82,-0.12,"395,600",48,27,
Socal-Citygate,10/22/14,10/23/14,10/23/14,3.85,3.79,3.81,-0.00,"390,300",50,24,
Socal-Citygate,10/23/14,10/24/14,10/24/14,3.84,3.81,3.83,0.02,"1,015,900",103,24,
Socal-Citygate,10/24/14,10/25/14,10/27/14,3.60,3.44,3.47,-0.36,"578,000",85,25,
Socal-Citygate,10/27/14,10/28/14,10/28/14,3.79,3.77,3.78,0.31,"512,200",55,24,
Socal-Citygate,10/28/14,10/29/14,10/29/14,3.83,3.78,3.81,0.03,"390,500",56,21,
Socal-Citygate,10/29/14,10/30/14,10/30/14,3.91,3.87,3.89,0.08,"460,300",53,23,
Socal-Citygate,10/30/14,10/31/14,10/31/14,4.05,3.95,4.03,0.14,"440,000",42,16,
Socal-Citygate,10/31/14,11/01/14,11/03/14,3.99,3.83,3.92,-0.11,"461,500",65,26,
Socal-Citygate,11/3/14,11/04/14,11/04/14,3.91,3.80,3.86,-0.06,"437,700",54,19,
Socal-Citygate,11/4/14,11/05/14,11/05/14,3.99,3.93,3.98,0.12,"341,200",45,18,
Socal-Citygate,11/5/14,11/06/14,11/06/14,4.07,4.02,4.03,0.05,"564,600",57,16,
Socal-Citygate,11/6/14,11/07/14,11/07/14,4.10,4.05,4.08,0.05,"322,900",41,17,
Socal-Citygate,11/7/14,11/08/14,11/10/14,4.18,4.01,4.05,-0.02,"328,900",47,18,
Socal-Citygate,11/10/14,11/11/14,11/11/14,4.56,4.50,4.54,0.49,"809,100",64,21,
Socal-Citygate,11/11/14,11/12/14,11/12/14,4.44,4.41,4.42,-0.12,"614,100",55,21,
Socal-Citygate,11/12/14,11/13/14,11/13/14,4.50,4.44,4.45,0.03,"608,700",64,21,
Socal-Citygate,11/13/14,11/14/14,11/14/14,4.41,4.37,4.38,-0.07,"598,700",57,22,
Socal-Citygate,11/14/14,11/15/14,11/17/14,4.38,4.28,4.33,-0.05,"169,000",29,18,
Socal-Citygate,11/17/14,11/18/14,11/18/14,4.53,4.50,4.52,0.19,"451,100",54,21,
Socal-Citygate,11/18/14,11/19/14,11/19/14,4.56,4.50,4.55,0.03,"528,400",58,20,
Socal-Citygate,11/19/14,11/20/14,11/20/14,4.78,4.70,4.72,0.17,"380,400",58,20,
Socal-Citygate,11/20/14,11/21/14,11/21/14,4.72,4.69,4.72,-0.00,"414,500",48,22,
Socal-Citygate,11/21/14,11/22/14,11/24/14,4.62,4.53,4.56,-0.16,"392,300",44,20,
Socal-Citygate,11/24/14,11/25/14,11/25/14,4.51,4.46,4.48,-0.07,"394,300",44,22,
Socal-Citygate,11/25/14,11/26/14,11/30/14,4.45,4.41,4.43,-0.06,"309,200",48,23,
Socal-Citygate,11/26/14,12/01/14,12/01/14,4.62,4.57,4.59,0.16,"280,500",43,19,
Socal-Citygate,12/1/14,12/02/14,12/02/14,4.32,4.17,4.26,-0.33,"398,100",49,22,
Socal-Citygate,12/2/14,12/03/14,12/03/14,4.19,4.10,4.15,-0.11,"377,500",48,20,
Socal-Citygate,12/3/14,12/04/14,12/04/14,4.06,4.00,4.05,-0.09,"385,500",45,23,
Socal-Citygate,12/4/14,12/05/14,12/05/14,3.91,3.83,3.88,-0.17,"281,000",43,19,
Socal-Citygate,12/5/14,12/06/14,12/08/14,3.75,3.60,3.64,-0.25,"422,600",63,22,
Socal-Citygate,12/8/14,12/09/14,12/09/14,3.82,3.78,3.80,0.16,"247,200",31,17,
Socal-Citygate,12/9/14,12/10/14,12/10/14,3.86,3.83,3.84,0.04,"106,400",21,14,
Socal-Citygate,12/10/14,12/11/14,12/11/14,3.91,3.87,3.89,0.06,"262,500",35,18,
Socal-Citygate,12/11/14,12/12/14,12/12/14,3.93,3.90,3.92,0.03,"270,800",37,18,
Socal-Citygate,12/12/14,12/13/14,12/15/14,3.84,3.81,3.83,-0.10,"320,700",43,16,
Socal-Citygate,12/15/14,12/16/14,12/16/14,4.04,4.00,4.02,0.20,"57,500",9,12,
Socal-Citygate,12/16/14,12/17/14,12/17/14,3.95,3.93,3.94,-0.09,"554,900",60,20,
Socal-Citygate,12/17/14,12/18/14,12/18/14,3.98,3.95,3.97,0.04,"656,500",81,23,
Socal-Citygate,12/18/14,12/19/14,12/19/14,3.98,3.92,3.96,-0.02,"153,700",28,18,
Socal-Citygate,12/19/14,12/20/14,12/22/14,3.64,3.52,3.60,-0.35,"314,800",47,21,
Socal-Citygate,12/22/14,12/23/14,12/23/14,3.17,3.10,3.11,-0.50,"225,900",40,22,
Socal-Citygate,12/23/14,12/24/14,12/24/14,3.06,3.02,3.03,-0.08,"287,200",42,24,
Socal-Citygate,12/24/14,12/25/14,12/29/14,3.07,2.76,2.81,-0.22,"467,100",68,22,
Socal-Citygate,12/29/14,12/30/14,12/30/14,3.75,3.44,3.63,0.82,"603,800",65,27,
Socal-Citygate,12/30/14,12/31/14,12/31/14,3.50,3.43,3.46,-0.17,"995,600",89,26,
Socal-Citygate,12/31/14,01/01/15,01/02/15,3.26,3.23,3.25,-0.21,"158,500",27,14,
Socal-Ehrenberg,3/17/14,3/18/14,3/18/14, 	4.65 , 	4.64 , 	4.65 ,0.30,"55,000",9,9,
Socal-Ehrenberg,3/18/14,3/19/14,3/19/14, 	4.62 , 	4.53 , 	4.58 ,-0.07,"30,000",4,8,
Socal-Ehrenberg,3/19/14,3/20/14,3/20/14, 	4.70 , 	4.65 , 	4.68 ,0.10,"100,000",11,9,
Socal-Ehrenberg,3/20/14,3/21/14,3/21/14, 	4.66 , 	4.59 , 	4.60 ,-0.08,"110,200",14,8,
Socal-Ehrenberg,3/21/14,3/22/14,3/24/14, 	4.75 , 	4.57 , 	4.62 ,0.02,"112,000",17,13,
Socal-Ehrenberg,3/24/14,3/25/14,3/25/14, 	4.76 , 	4.68 , 	4.73 ,0.10,"73,000",10,11,
Socal-Ehrenberg,3/25/14,3/26/14,3/26/14, 	4.85 , 	4.82 , 	4.83 ,0.11,"106,500",14,13,
Socal-Ehrenberg,3/26/14,3/27/14,3/27/14, 	4.75 , 	4.72 , 	4.73 ,-0.10,"153,400",24,14,
Socal-Ehrenberg,3/27/14,3/28/14,3/28/14, 	4.64 , 	4.60 , 	4.62 ,-0.12,"49,000",8,9,
Socal-Ehrenberg,3/28/14,3/29/14,3/31/14, 	4.65 , 	4.60 , 	4.62 ,0.00,"38,000",7,8,
Socal-Ehrenberg,3/31/14,4/1/14,4/1/14, 	4.59 , 	4.58 , 	4.58 ,-0.04,"13,000",2,4,
Socal-Ehrenberg,4/1/14,4/2/14,4/2/14, 	4.55 , 	4.53 , 	4.55 ,-0.03,"133,000",16,10,
Socal-Ehrenberg,4/2/14,4/3/14,4/3/14, 	4.55 , 	4.47 , 	4.51 ,-0.04,"85,000",12,10,
Socal-Ehrenberg,4/3/14,4/4/14,4/4/14, 	4.65 , 	4.59 , 	4.64 ,0.13,"53,000",7,9,
Socal-Ehrenberg,4/4/14,4/5/14,4/7/14, 	4.57 , 	4.57 , 	4.57 ,-0.07,"5,000",1,2,
Socal-Ehrenberg,4/7/14,4/8/14,4/8/14, 	4.70 , 	4.66 , 	4.68 ,0.11,"113,000",14,10,
Socal-Ehrenberg,4/8/14,4/9/14,4/9/14, 	4.79 , 	4.75 , 	4.78 ,0.10,"67,500",9,9,
Socal-Ehrenberg,4/9/14,4/10/14,4/10/14, 	4.77 , 	4.72 , 	4.75 ,-0.03,"198,000",23,9,
Socal-Ehrenberg,4/10/14,4/11/14,4/11/14, 	4.75 , 	4.74 , 	4.74 ,-0.01,"209,000",23,12,
